FREQ,EER_TYPE,EER_BASKET,REF_AREA,UNIT_MEASURE,TIME_FORMAT,COLLECTION,TITLE_TS,TIME_PERIOD,OBS_VALUE,OBS_STATUS,OBS_CONF,OBS_PRE_BREAK
M,R,B,SA,882,,A,Saudi Arabia - Real - Broad (64 economies),2016-11,102.41,A,F,
M,R,B,SA,882,,A,Saudi Arabia - Real - Broad (64 economies),2016-12,103.68,A,F,
M,R,B,SA,882,,A,Saudi Arabia - Real - Broad (64 economies),2017-01,103.13,A,F,
M,R,B,SA,882,,A,Saudi Arabia - Real - Broad (64 economies),2017-02,102.24,A,F,
M,R,B,SA,882,,A,Saudi Arabia - Real - Broad (64 economies),2017-03,101.86,A,F,
M,R,B,SA,882,,A,Saudi Arabia - Real - Broad (64 economies),2017-04,101.23,A,F,
M,R,B,SA,882,,A,Saudi Arabia - Real - Broad (64 economies),2017-05,100.37,A,F,
M,R,B,SA,882,,A,Saudi Arabia - Real - Broad (64 economies),2017-06,99.43,A,F,
M,R,B,SA,882,,A,Saudi Arabia - Real - Broad (64 economies),2017-07,98.76,A,F,
M,R,B,SA,882,,A,Saudi Arabia - Real - Broad (64 economies),2017-08,97.12,A,F,
M,R,B,SA,882,,A,Saudi Arabia - Real - Broad (64 economies),2017-09,96.28,A,F,
M,R,B,SA,882,,A,Saudi Arabia - Real - Broad (64 economies),2017-10,96.81,A,F,
M,R,B,SA,882,,A,Saudi Arabia - Real - Broad (64 economies),2017-11,96.25,A,F,
M,R,B,SA,882,,A,Saudi Arabia - Real - Broad (64 economies),2017-12,95.23,A,F,
M,R,B,SA,882,,A,Saudi Arabia - Real - Broad (64 economies),2018-01,97.01,A,F,
M,R,B,SA,882,,A,Saudi Arabia - Real - Broad (64 economies),2018-02,95.74,A,F,
M,R,B,SA,882,,A,Saudi Arabia - Real - Broad (64 economies),2018-03,95.77,A,F,
M,R,B,SA,882,,A,Saudi Arabia - Real - Broad (64 economies),2018-04,95.74,A,F,
M,R,B,SA,882,,A,Saudi Arabia - Real - Broad (64 economies),2018-05,97.14,A,F,
M,R,B,SA,882,,A,Saudi Arabia - Real - Broad (64 economies),2018-06,98.04,A,F,
M,R,B,SA,882,,A,Saudi Arabia - Real - Broad (64 economies),2018-07,99.24,A,F,
M,R,B,SA,882,,A,Saudi Arabia - Real - Broad (64 economies),2018-08,100.17,A,F,
M,R,B,SA,882,,A,Saudi Arabia - Real - Broad (64 economies),2018-09,99.88,A,F,
M,R,B,SA,882,,A,Saudi Arabia - Real - Broad (64 economies),2018-10,99.96,A,F,
M,R,B,SA,882,,A,Saudi Arabia - Real - Broad (64 economies),2018-11,100,A,F,
M,R,B,SA,882,,A,Saudi Arabia - Real - Broad (64 economies),2018-12,99.43,A,F,
M,R,B,SA,882,,A,Saudi Arabia - Real - Broad (64 economies),2019-01,97.9,A,F,
M,R,B,SA,882,,A,Saudi Arabia - Real - Broad (64 economies),2019-02,97.09,A,F,
M,R,B,SA,882,,A,Saudi Arabia - Real - Broad (64 economies),2019-03,96.96,A,F,
M,R,B,SA,882,,A,Saudi Arabia - Real - Broad (64 economies),2019-04,96.93,A,F,
M,R,B,SA,882,,A,Saudi Arabia - Real - Broad (64 economies),2019-05,97.71,A,F,
M,R,B,SA,882,,A,Saudi Arabia - Real - Broad (64 economies),2019-06,97.41,A,F,
M,R,B,SA,882,,A,Saudi Arabia - Real - Broad (64 economies),2019-07,97.46,A,F,
M,R,B,SA,882,,A,Saudi Arabia - Real - Broad (64 economies),2019-08,98.57,A,F,
M,R,B,SA,882,,A,Saudi Arabia - Real - Broad (64 economies),2019-09,98.92,A,F,
M,R,B,SA,882,,A,Saudi Arabia - Real - Broad (64 economies),2019-10,98.17,A,F,
M,R,B,SA,882,,A,Saudi Arabia - Real - Broad (64 economies),2019-11,97.48,A,F,
M,R,B,SA,882,,A,Saudi Arabia - Real - Broad (64 economies),2019-12,97.53,A,F,
M,R,B,SA,882,,A,Saudi Arabia - Real - Broad (64 economies),2020-01,96.93,A,F,
M,R,B,SA,882,,A,Saudi Arabia - Real - Broad (64 economies),2020-02,97.92,A,F,
M,R,B,SA,882,,A,Saudi Arabia - Real - Broad (64 economies),2020-03,99.28,A,F,
M,R,B,SA,882,,A,Saudi Arabia - Real - Broad (64 economies),2020-04,100.57,A,F,
M,R,B,SA,882,,A,Saudi Arabia - Real - Broad (64 economies),2020-05,100.29,A,F,
M,R,B,SA,882,,A,Saudi Arabia - Real - Broad (64 economies),2020-06,98.26,A,F,
M,R,B,SA,882,,A,Saudi Arabia - Real - Broad (64 economies),2020-07,103.37,A,F,
M,R,B,SA,882,,A,Saudi Arabia - Real - Broad (64 economies),2020-08,102.22,A,F,
M,R,B,SA,882,,A,Saudi Arabia - Real - Broad (64 economies),2020-09,101.43,A,F,
M,R,B,SA,882,,A,Saudi Arabia - Real - Broad (64 economies),2020-10,101.24,A,F,
M,R,B,SA,882,,A,Saudi Arabia - Real - Broad (64 economies),2020-11,100.14,A,F,
M,R,B,SA,882,,A,Saudi Arabia - Real - Broad (64 economies),2020-12,98.35,A,F,
M,R,B,SA,882,,A,Saudi Arabia - Real - Broad (64 economies),2021-01,97.64,A,F,
M,R,B,SA,882,,A,Saudi Arabia - Real - Broad (64 economies),2021-02,97.12,A,F,
M,R,B,SA,882,,A,Saudi Arabia - Real - Broad (64 economies),2021-03,98.13,A,F,
M,R,B,SA,882,,A,Saudi Arabia - Real - Broad (64 economies),2021-04,98.24,A,F,
M,R,B,SA,882,,A,Saudi Arabia - Real - Broad (64 economies),2021-05,97.34,A,F,
M,R,B,SA,882,,A,Saudi Arabia - Real - Broad (64 economies),2021-06,97.53,A,F,
M,R,B,SA,882,,A,Saudi Arabia - Real - Broad (64 economies),2021-07,98.51,A,F,
M,R,B,SA,882,,A,Saudi Arabia - Real - Broad (64 economies),2021-08,98.45,A,F,
M,R,B,SA,882,,A,Saudi Arabia - Real - Broad (64 economies),2021-09,98.24,A,F,
M,R,B,SA,882,,A,Saudi Arabia - Real - Broad (64 economies),2021-10,98.66,A,F,
M,R,B,SA,882,,A,Saudi Arabia - Real - Broad (64 economies),2021-11,99.05,A,F,
M,R,B,SA,882,,A,Saudi Arabia - Real - Broad (64 economies),2021-12,99.5,A,F,
M,R,B,SA,882,,A,Saudi Arabia - Real - Broad (64 economies),2022-01,98.85,A,F,
M,R,B,SA,882,,A,Saudi Arabia - Real - Broad (64 economies),2022-02,98.07,A,F,
M,R,B,SA,882,,A,Saudi Arabia - Real - Broad (64 economies),2022-03,98.56,A,F,
M,R,B,SA,882,,A,Saudi Arabia - Real - Broad (64 economies),2022-04,99.17,A,F,
M,R,B,SA,882,,A,Saudi Arabia - Real - Broad (64 economies),2022-05,101.14,A,F,
M,R,B,SA,882,,A,Saudi Arabia - Real - Broad (64 economies),2022-06,101.13,A,F,
M,R,B,SA,882,,A,Saudi Arabia - Real - Broad (64 economies),2022-07,102.84,A,F,
M,R,B,SA,882,,A,Saudi Arabia - Real - Broad (64 economies),2022-08,103.41,A,F,
M,R,B,SA,882,,A,Saudi Arabia - Real - Broad (64 economies),2022-09,105.61,A,F,
M,R,B,SA,882,,A,Saudi Arabia - Real - Broad (64 economies),2022-10,107.09,A,F,
M,R,B,SA,882,,A,Saudi Arabia - Real - Broad (64 economies),2022-11,105.3,A,F,
M,R,B,SA,882,,A,Saudi Arabia - Real - Broad (64 economies),2022-12,103.01,A,F,
M,R,B,SA,882,,A,Saudi Arabia - Real - Broad (64 economies),2023-01,101.22,A,F,
M,R,B,SA,882,,A,Saudi Arabia - Real - Broad (64 economies),2023-02,101.47,A,F,
M,R,B,SA,882,,A,Saudi Arabia - Real - Broad (64 economies),2023-03,101.79,A,F,
M,R,B,SA,882,,A,Saudi Arabia - Real - Broad (64 economies),2023-04,101.08,A,F,
M,R,B,SA,882,,A,Saudi Arabia - Real - Broad (64 economies),2023-05,101.69,A,F,
M,R,B,SA,882,,A,Saudi Arabia - Real - Broad (64 economies),2023-06,102.74,A,F,
M,R,B,SA,882,,A,Saudi Arabia - Real - Broad (64 economies),2023-07,102.27,A,F,
M,R,B,SA,882,,A,Saudi Arabia - Real - Broad (64 economies),2023-08,102.78,A,F,
M,R,B,SA,882,,A,Saudi Arabia - Real - Broad (64 economies),2023-09,103.47,A,F,
M,R,B,SA,882,,A,Saudi Arabia - Real - Broad (64 economies),2023-10,104.32,A,F,
M,R,B,SA,882,,A,Saudi Arabia - Real - Broad (64 economies),2023-11,103.65,A,F,
M,R,B,SA,882,,A,Saudi Arabia - Real - Broad (64 economies),2023-12,102.52,A,F,
M,R,B,SA,882,,A,Saudi Arabia - Real - Broad (64 economies),2024-01,103.01,A,F,
M,R,B,SA,882,,A,Saudi Arabia - Real - Broad (64 economies),2024-02,102.84,A,F,
M,R,B,SA,882,,A,Saudi Arabia - Real - Broad (64 economies),2024-03,102.51,A,F,
M,R,B,SA,882,,A,Saudi Arabia - Real - Broad (64 economies),2024-04,103.64,A,F,
M,R,B,SA,882,,A,Saudi Arabia - Real - Broad (64 economies),2024-05,103.29,A,F,
M,R,B,SA,882,,A,Saudi Arabia - Real - Broad (64 economies),2024-06,103.77,A,F,
M,R,B,SA,882,,A,Saudi Arabia - Real - Broad (64 economies),2024-07,103.09,A,F,
M,R,B,SA,882,,A,Saudi Arabia - Real - Broad (64 economies),2024-08,101.36,A,F,
M,R,B,SA,882,,A,Saudi Arabia - Real - Broad (64 economies),2024-09,100.42,A,F,
M,R,B,SA,882,,A,Saudi Arabia - Real - Broad (64 economies),2024-10,101.53,A,F,
M,R,B,SA,882,,A,Saudi Arabia - Real - Broad (64 economies),2024-11,103.65,A,F,
M,R,B,SA,882,,A,Saudi Arabia - Real - Broad (64 economies),2024-12,104.34,A,F,
M,R,B,SA,882,,A,Saudi Arabia - Real - Broad (64 economies),2025-01,105.3,A,F,
M,R,B,SA,882,,A,Saudi Arabia - Real - Broad (64 economies),2025-02,104.46,A,F,
M,R,B,SA,882,,A,Saudi Arabia - Real - Broad (64 economies),2025-03,103.4,A,F,
M,R,B,SA,882,,A,Saudi Arabia - Real - Broad (64 economies),2025-04,102.43,A,F,
M,R,B,SA,882,,A,Saudi Arabia - Real - Broad (64 economies),2025-05,101.6,A,F,
M,R,B,SA,882,,A,Saudi Arabia - Real - Broad (64 economies),2025-06,100.76,A,F,
M,R,B,SA,882,,A,Saudi Arabia - Real - Broad (64 economies),2025-07,100.32,A,F,
M,R,B,SA,882,,A,Saudi Arabia - Real - Broad (64 economies),2025-08,100.65,A,F,
M,R,B,SA,882,,A,Saudi Arabia - Real - Broad (64 economies),2025-09,100.02,A,F,
M,R,B,SA,882,,A,Saudi Arabia - Real - Broad (64 economies),2025-10,100.58,A,F,
M,R,B,SA,882,,A,Saudi Arabia - Real - Broad (64 economies),2025-11,101.13,A,F,
M,R,B,SA,882,,A,Saudi Arabia - Real - Broad (64 economies),2025-12,100.44,A,F,
M,R,B,SA,882,,A,Saudi Arabia - Real - Broad (64 economies),2026-01,100.08,A,F,
M,R,B,SA,882,,A,Saudi Arabia - Real - Broad (64 economies),2026-02,99.17,A,F,
M,R,B,US,882,,A,United States - Real - Broad (64 economies),1994-01,88.67,A,F,
M,R,B,US,882,,A,United States - Real - Broad (64 economies),1994-02,88.18,A,F,
M,R,B,US,882,,A,United States - Real - Broad (64 economies),1994-03,88.27,A,F,
M,R,B,US,882,,A,United States - Real - Broad (64 economies),1994-04,88.19,A,F,
M,R,B,US,882,,A,United States - Real - Broad (64 economies),1994-05,87.43,A,F,
M,R,B,US,882,,A,United States - Real - Broad (64 economies),1994-06,87.13,A,F,
M,R,B,US,882,,A,United States - Real - Broad (64 economies),1994-07,85.95,A,F,
M,R,B,US,882,,A,United States - Real - Broad (64 economies),1994-08,85.72,A,F,
M,R,B,US,882,,A,United States - Real - Broad (64 economies),1994-09,84.74,A,F,
M,R,B,US,882,,A,United States - Real - Broad (64 economies),1994-10,84.06,A,F,
M,R,B,US,882,,A,United States - Real - Broad (64 economies),1994-11,84.25,A,F,
M,R,B,US,882,,A,United States - Real - Broad (64 economies),1994-12,86.11,A,F,
M,R,B,US,882,,A,United States - Real - Broad (64 economies),1995-01,88.01,A,F,
M,R,B,US,882,,A,United States - Real - Broad (64 economies),1995-02,87.24,A,F,
M,R,B,US,882,,A,United States - Real - Broad (64 economies),1995-03,86.02,A,F,
M,R,B,US,882,,A,United States - Real - Broad (64 economies),1995-04,82.6,A,F,
M,R,B,US,882,,A,United States - Real - Broad (64 economies),1995-05,82.17,A,F,
M,R,B,US,882,,A,United States - Real - Broad (64 economies),1995-06,82.22,A,F,
M,R,B,US,882,,A,United States - Real - Broad (64 economies),1995-07,82.18,A,F,
M,R,B,US,882,,A,United States - Real - Broad (64 economies),1995-08,84.24,A,F,
M,R,B,US,882,,A,United States - Real - Broad (64 economies),1995-09,85.22,A,F,
M,R,B,US,882,,A,United States - Real - Broad (64 economies),1995-10,85.22,A,F,
M,R,B,US,882,,A,United States - Real - Broad (64 economies),1995-11,86.17,A,F,
M,R,B,US,882,,A,United States - Real - Broad (64 economies),1995-12,86.36,A,F,
M,R,B,US,882,,A,United States - Real - Broad (64 economies),1996-01,86.79,A,F,
M,R,B,US,882,,A,United States - Real - Broad (64 economies),1996-02,86.77,A,F,
M,R,B,US,882,,A,United States - Real - Broad (64 economies),1996-03,86.82,A,F,
M,R,B,US,882,,A,United States - Real - Broad (64 economies),1996-04,86.67,A,F,
M,R,B,US,882,,A,United States - Real - Broad (64 economies),1996-05,86.78,A,F,
M,R,B,US,882,,A,United States - Real - Broad (64 economies),1996-06,87.08,A,F,
M,R,B,US,882,,A,United States - Real - Broad (64 economies),1996-07,87.13,A,F,
M,R,B,US,882,,A,United States - Real - Broad (64 economies),1996-08,86.51,A,F,
M,R,B,US,882,,A,United States - Real - Broad (64 economies),1996-09,86.83,A,F,
M,R,B,US,882,,A,United States - Real - Broad (64 economies),1996-10,87.37,A,F,
M,R,B,US,882,,A,United States - Real - Broad (64 economies),1996-11,86.96,A,F,
M,R,B,US,882,,A,United States - Real - Broad (64 economies),1996-12,87.47,A,F,
M,R,B,US,882,,A,United States - Real - Broad (64 economies),1997-01,88.21,A,F,
M,R,B,US,882,,A,United States - Real - Broad (64 economies),1997-02,89.71,A,F,
M,R,B,US,882,,A,United States - Real - Broad (64 economies),1997-03,90.57,A,F,
M,R,B,US,882,,A,United States - Real - Broad (64 economies),1997-04,90.78,A,F,
M,R,B,US,882,,A,United States - Real - Broad (64 economies),1997-05,89.47,A,F,
M,R,B,US,882,,A,United States - Real - Broad (64 economies),1997-06,89.16,A,F,
M,R,B,US,882,,A,United States - Real - Broad (64 economies),1997-07,90.11,A,F,
M,R,B,US,882,,A,United States - Real - Broad (64 economies),1997-08,91.65,A,F,
M,R,B,US,882,,A,United States - Real - Broad (64 economies),1997-09,91.79,A,F,
M,R,B,US,882,,A,United States - Real - Broad (64 economies),1997-10,92.26,A,F,
M,R,B,US,882,,A,United States - Real - Broad (64 economies),1997-11,93.78,A,F,
M,R,B,US,882,,A,United States - Real - Broad (64 economies),1997-12,96.76,A,F,
M,R,B,US,882,,A,United States - Real - Broad (64 economies),1998-01,99.15,A,F,
M,R,B,US,882,,A,United States - Real - Broad (64 economies),1998-02,97.65,A,F,
M,R,B,US,882,,A,United States - Real - Broad (64 economies),1998-03,97.24,A,F,
M,R,B,US,882,,A,United States - Real - Broad (64 economies),1998-04,97.07,A,F,
M,R,B,US,882,,A,United States - Real - Broad (64 economies),1998-05,97.77,A,F,
M,R,B,US,882,,A,United States - Real - Broad (64 economies),1998-06,99.91,A,F,
M,R,B,US,882,,A,United States - Real - Broad (64 economies),1998-07,100.35,A,F,
M,R,B,US,882,,A,United States - Real - Broad (64 economies),1998-08,102.1,A,F,
M,R,B,US,882,,A,United States - Real - Broad (64 economies),1998-09,100.36,A,F,
M,R,B,US,882,,A,United States - Real - Broad (64 economies),1998-10,97.37,A,F,
M,R,B,US,882,,A,United States - Real - Broad (64 economies),1998-11,97.06,A,F,
M,R,B,US,882,,A,United States - Real - Broad (64 economies),1998-12,96.15,A,F,
M,R,B,US,882,,A,United States - Real - Broad (64 economies),1999-01,96.2,A,F,
M,R,B,US,882,,A,United States - Real - Broad (64 economies),1999-02,97.23,A,F,
M,R,B,US,882,,A,United States - Real - Broad (64 economies),1999-03,98.44,A,F,
M,R,B,US,882,,A,United States - Real - Broad (64 economies),1999-04,98.12,A,F,
M,R,B,US,882,,A,United States - Real - Broad (64 economies),1999-05,97.87,A,F,
M,R,B,US,882,,A,United States - Real - Broad (64 economies),1999-06,98.43,A,F,
M,R,B,US,882,,A,United States - Real - Broad (64 economies),1999-07,98.75,A,F,
M,R,B,US,882,,A,United States - Real - Broad (64 economies),1999-08,97.64,A,F,
M,R,B,US,882,,A,United States - Real - Broad (64 economies),1999-09,97,A,F,
M,R,B,US,882,,A,United States - Real - Broad (64 economies),1999-10,96.59,A,F,
M,R,B,US,882,,A,United States - Real - Broad (64 economies),1999-11,96.8,A,F,
M,R,B,US,882,,A,United States - Real - Broad (64 economies),1999-12,96.7,A,F,
M,R,B,US,882,,A,United States - Real - Broad (64 economies),2000-01,96.52,A,F,
M,R,B,US,882,,A,United States - Real - Broad (64 economies),2000-02,97.92,A,F,
M,R,B,US,882,,A,United States - Real - Broad (64 economies),2000-03,98.51,A,F,
M,R,B,US,882,,A,United States - Real - Broad (64 economies),2000-04,98.97,A,F,
M,R,B,US,882,,A,United States - Real - Broad (64 economies),2000-05,101.32,A,F,
M,R,B,US,882,,A,United States - Real - Broad (64 economies),2000-06,100.53,A,F,
M,R,B,US,882,,A,United States - Real - Broad (64 economies),2000-07,100.74,A,F,
M,R,B,US,882,,A,United States - Real - Broad (64 economies),2000-08,101.27,A,F,
M,R,B,US,882,,A,United States - Real - Broad (64 economies),2000-09,102.31,A,F,
M,R,B,US,882,,A,United States - Real - Broad (64 economies),2000-10,103.88,A,F,
M,R,B,US,882,,A,United States - Real - Broad (64 economies),2000-11,104.4,A,F,
M,R,B,US,882,,A,United States - Real - Broad (64 economies),2000-12,103.28,A,F,
M,R,B,US,882,,A,United States - Real - Broad (64 economies),2001-01,103.73,A,F,
M,R,B,US,882,,A,United States - Real - Broad (64 economies),2001-02,104.57,A,F,
M,R,B,US,882,,A,United States - Real - Broad (64 economies),2001-03,106.28,A,F,
M,R,B,US,882,,A,United States - Real - Broad (64 economies),2001-04,107.06,A,F,
M,R,B,US,882,,A,United States - Real - Broad (64 economies),2001-05,106.92,A,F,
M,R,B,US,882,,A,United States - Real - Broad (64 economies),2001-06,107.7,A,F,
M,R,B,US,882,,A,United States - Real - Broad (64 economies),2001-07,108.02,A,F,
M,R,B,US,882,,A,United States - Real - Broad (64 economies),2001-08,106.16,A,F,
M,R,B,US,882,,A,United States - Real - Broad (64 economies),2001-09,106.58,A,F,
M,R,B,US,882,,A,United States - Real - Broad (64 economies),2001-10,106.87,A,F,
M,R,B,US,882,,A,United States - Real - Broad (64 economies),2001-11,107.38,A,F,
M,R,B,US,882,,A,United States - Real - Broad (64 economies),2001-12,106.95,A,F,
M,R,B,US,882,,A,United States - Real - Broad (64 economies),2002-01,108.06,A,F,
M,R,B,US,882,,A,United States - Real - Broad (64 economies),2002-02,108.74,A,F,
M,R,B,US,882,,A,United States - Real - Broad (64 economies),2002-03,108.48,A,F,
M,R,B,US,882,,A,United States - Real - Broad (64 economies),2002-04,108.24,A,F,
M,R,B,US,882,,A,United States - Real - Broad (64 economies),2002-05,106.72,A,F,
M,R,B,US,882,,A,United States - Real - Broad (64 economies),2002-06,105.5,A,F,
M,R,B,US,882,,A,United States - Real - Broad (64 economies),2002-07,104.08,A,F,
M,R,B,US,882,,A,United States - Real - Broad (64 economies),2002-08,105.31,A,F,
M,R,B,US,882,,A,United States - Real - Broad (64 economies),2002-09,105.81,A,F,
M,R,B,US,882,,A,United States - Real - Broad (64 economies),2002-10,106.57,A,F,
M,R,B,US,882,,A,United States - Real - Broad (64 economies),2002-11,105.21,A,F,
M,R,B,US,882,,A,United States - Real - Broad (64 economies),2002-12,104.28,A,F,
M,R,B,US,882,,A,United States - Real - Broad (64 economies),2003-01,102.92,A,F,
M,R,B,US,882,,A,United States - Real - Broad (64 economies),2003-02,103.25,A,F,
M,R,B,US,882,,A,United States - Real - Broad (64 economies),2003-03,103.11,A,F,
M,R,B,US,882,,A,United States - Real - Broad (64 economies),2003-04,102.09,A,F,
M,R,B,US,882,,A,United States - Real - Broad (64 economies),2003-05,98.45,A,F,
M,R,B,US,882,,A,United States - Real - Broad (64 economies),2003-06,98.44,A,F,
M,R,B,US,882,,A,United States - Real - Broad (64 economies),2003-07,99.51,A,F,
M,R,B,US,882,,A,United States - Real - Broad (64 economies),2003-08,100.87,A,F,
M,R,B,US,882,,A,United States - Real - Broad (64 economies),2003-09,99.76,A,F,
M,R,B,US,882,,A,United States - Real - Broad (64 economies),2003-10,97.48,A,F,
M,R,B,US,882,,A,United States - Real - Broad (64 economies),2003-11,96.78,A,F,
M,R,B,US,882,,A,United States - Real - Broad (64 economies),2003-12,95.11,A,F,
M,R,B,US,882,,A,United States - Real - Broad (64 economies),2004-01,93.75,A,F,
M,R,B,US,882,,A,United States - Real - Broad (64 economies),2004-02,94.42,A,F,
M,R,B,US,882,,A,United States - Real - Broad (64 economies),2004-03,95.67,A,F,
M,R,B,US,882,,A,United States - Real - Broad (64 economies),2004-04,96.37,A,F,
M,R,B,US,882,,A,United States - Real - Broad (64 economies),2004-05,98.26,A,F,
M,R,B,US,882,,A,United States - Real - Broad (64 economies),2004-06,97.59,A,F,
M,R,B,US,882,,A,United States - Real - Broad (64 economies),2004-07,96.67,A,F,
M,R,B,US,882,,A,United States - Real - Broad (64 economies),2004-08,96.74,A,F,
M,R,B,US,882,,A,United States - Real - Broad (64 economies),2004-09,96.19,A,F,
M,R,B,US,882,,A,United States - Real - Broad (64 economies),2004-10,95.04,A,F,
M,R,B,US,882,,A,United States - Real - Broad (64 economies),2004-11,92.4,A,F,
M,R,B,US,882,,A,United States - Real - Broad (64 economies),2004-12,90.9,A,F,
M,R,B,US,882,,A,United States - Real - Broad (64 economies),2005-01,91.59,A,F,
M,R,B,US,882,,A,United States - Real - Broad (64 economies),2005-02,91.77,A,F,
M,R,B,US,882,,A,United States - Real - Broad (64 economies),2005-03,91.68,A,F,
M,R,B,US,882,,A,United States - Real - Broad (64 economies),2005-04,92.94,A,F,
M,R,B,US,882,,A,United States - Real - Broad (64 economies),2005-05,93.19,A,F,
M,R,B,US,882,,A,United States - Real - Broad (64 economies),2005-06,94.3,A,F,
M,R,B,US,882,,A,United States - Real - Broad (64 economies),2005-07,94.91,A,F,
M,R,B,US,882,,A,United States - Real - Broad (64 economies),2005-08,93.93,A,F,
M,R,B,US,882,,A,United States - Real - Broad (64 economies),2005-09,94.5,A,F,
M,R,B,US,882,,A,United States - Real - Broad (64 economies),2005-10,95.6,A,F,
M,R,B,US,882,,A,United States - Real - Broad (64 economies),2005-11,95.55,A,F,
M,R,B,US,882,,A,United States - Real - Broad (64 economies),2005-12,94.38,A,F,
M,R,B,US,882,,A,United States - Real - Broad (64 economies),2006-01,93.5,A,F,
M,R,B,US,882,,A,United States - Real - Broad (64 economies),2006-02,93.65,A,F,
M,R,B,US,882,,A,United States - Real - Broad (64 economies),2006-03,94.23,A,F,
M,R,B,US,882,,A,United States - Real - Broad (64 economies),2006-04,93.95,A,F,
M,R,B,US,882,,A,United States - Real - Broad (64 economies),2006-05,92.28,A,F,
M,R,B,US,882,,A,United States - Real - Broad (64 economies),2006-06,93.73,A,F,
M,R,B,US,882,,A,United States - Real - Broad (64 economies),2006-07,93.7,A,F,
M,R,B,US,882,,A,United States - Real - Broad (64 economies),2006-08,93.01,A,F,
M,R,B,US,882,,A,United States - Real - Broad (64 economies),2006-09,92.63,A,F,
M,R,B,US,882,,A,United States - Real - Broad (64 economies),2006-10,92.43,A,F,
M,R,B,US,882,,A,United States - Real - Broad (64 economies),2006-11,91.31,A,F,
M,R,B,US,882,,A,United States - Real - Broad (64 economies),2006-12,90.24,A,F,
M,R,B,US,882,,A,United States - Real - Broad (64 economies),2007-01,91.44,A,F,
M,R,B,US,882,,A,United States - Real - Broad (64 economies),2007-02,91.22,A,F,
M,R,B,US,882,,A,United States - Real - Broad (64 economies),2007-03,91.31,A,F,
M,R,B,US,882,,A,United States - Real - Broad (64 economies),2007-04,90.37,A,F,
M,R,B,US,882,,A,United States - Real - Broad (64 economies),2007-05,90,A,F,
M,R,B,US,882,,A,United States - Real - Broad (64 economies),2007-06,89.89,A,F,
M,R,B,US,882,,A,United States - Real - Broad (64 economies),2007-07,88.51,A,F,
M,R,B,US,882,,A,United States - Real - Broad (64 economies),2007-08,88.48,A,F,
M,R,B,US,882,,A,United States - Real - Broad (64 economies),2007-09,87.21,A,F,
M,R,B,US,882,,A,United States - Real - Broad (64 economies),2007-10,85.32,A,F,
M,R,B,US,882,,A,United States - Real - Broad (64 economies),2007-11,84.04,A,F,
M,R,B,US,882,,A,United States - Real - Broad (64 economies),2007-12,84.43,A,F,
M,R,B,US,882,,A,United States - Real - Broad (64 economies),2008-01,83.9,A,F,
M,R,B,US,882,,A,United States - Real - Broad (64 economies),2008-02,82.76,A,F,
M,R,B,US,882,,A,United States - Real - Broad (64 economies),2008-03,81.5,A,F,
M,R,B,US,882,,A,United States - Real - Broad (64 economies),2008-04,81.27,A,F,
M,R,B,US,882,,A,United States - Real - Broad (64 economies),2008-05,81.89,A,F,
M,R,B,US,882,,A,United States - Real - Broad (64 economies),2008-06,82.41,A,F,
M,R,B,US,882,,A,United States - Real - Broad (64 economies),2008-07,81.92,A,F,
M,R,B,US,882,,A,United States - Real - Broad (64 economies),2008-08,83.57,A,F,
M,R,B,US,882,,A,United States - Real - Broad (64 economies),2008-09,85.33,A,F,
M,R,B,US,882,,A,United States - Real - Broad (64 economies),2008-10,90.14,A,F,
M,R,B,US,882,,A,United States - Real - Broad (64 economies),2008-11,91.08,A,F,
M,R,B,US,882,,A,United States - Real - Broad (64 economies),2008-12,89.56,A,F,
M,R,B,US,882,,A,United States - Real - Broad (64 economies),2009-01,90.48,A,F,
M,R,B,US,882,,A,United States - Real - Broad (64 economies),2009-02,92.93,A,F,
M,R,B,US,882,,A,United States - Real - Broad (64 economies),2009-03,93.47,A,F,
M,R,B,US,882,,A,United States - Real - Broad (64 economies),2009-04,91.27,A,F,
M,R,B,US,882,,A,United States - Real - Broad (64 economies),2009-05,88.7,A,F,
M,R,B,US,882,,A,United States - Real - Broad (64 economies),2009-06,88.36,A,F,
